acao,pessoa1,pessoa2,parcela,objeto,tipo_preco,rodada,jogo
venda/aluguel,EmpSem|FiscalAT,AgAT3,6,Soja,normal,1,5
venda/aluguel,EmpFert,AgAT3,6,Premium,normal,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,1,Soja,normal,1,5
venda/aluguel,EmpFert,AgAT1,1,Premium,baixo,1,5
venda/aluguel,EmpAgro,AgAT1,1,Super premium,normal,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,2,Soja,normal,1,5
venda/aluguel,EmpFert,AgAT1,2,Premium,baixo,1,5
venda/aluguel,EmpAgro,AgAT1,2,Super premium,normal,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,3,Soja,baixo,1,5
venda/aluguel,EmpFert,AgAT1,3,Premium,normal,1,5
venda/aluguel,EmpAgro,AgAT1,3,Super premium,normal,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,4,Soja,baixo,1,5
venda/aluguel,EmpFert,AgAT1,4,Premium,normal,1,5
venda/aluguel,EmpAgro,AgAT1,4,Super premium,baixo,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,5,Soja,baixo,1,5
venda/aluguel,EmpFert,AgAT1,5,Premium,normal,1,5
venda/aluguel,EmpAgro,AgAT1,5,Super premium,baixo,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,6,Soja,baixo,1,5
venda/aluguel,EmpFert,AgAT1,6,Premium,normal,1,5
venda/aluguel,EmpAgro,AgAT1,6,Super premium,baixo,1,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,1,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,1,Super premium,alto,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,1,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,2,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,2,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,2,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,3,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,3,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,3,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,4,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,4,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,4,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,5,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,5,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,5,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,6,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,6,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,6,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,1,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,1,Super premium,alto,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,2,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,2,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,3,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,3,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,4,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,4,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,5,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,5,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,6,Soja,normal,2,5
venda/aluguel,EmpFert,AgAT1,6,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,1,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,1,Premium,baixo,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,1,Maquinas 1,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,2,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,2,Premium,baixo,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,2,Maquinas 1,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,3,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,3,Premium,baixo,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,3,Maquinas 1,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,4,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,4,Premium,baixo,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,4,Maquinas 2,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,5,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,5,Premium,baixo,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,5,Maquinas 2,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|VereadorCD,6,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD1|VereadorCD,6,Premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|VereadorCD,6,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,1,Hortalica,alto,2,5
venda/aluguel,EmpFert,AgAT3,1,Premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,2,Hortalica,alto,2,5
venda/aluguel,EmpFert,AgAT3,2,Premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,3,Hortalica,alto,2,5
venda/aluguel,EmpFert,AgAT3,3,Premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,4,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT3,4,Premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,5,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT3,5,Premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,6,Arroz,normal,2,5
venda/aluguel,EmpFert,AgAT3,6,Premium,alto,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,1,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,1,Super premium,baixo,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,1,Super premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,2,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,2,Super premium,baixo,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,2,Super premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,3,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,3,Super premium,baixo,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,3,Super premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,4,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,4,Super premium,baixo,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,4,Super premium,baixo,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,5,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,5,Super premium,baixo,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,5,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|FiscalCD,6,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD3|FiscalCD,6,Super premium,normal,2,5
venda/aluguel,EmpAgro,AgCD3|FiscalCD,6,Super premium,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,1,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,1,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,1,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,2,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,2,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,2,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,3,Soja,normal,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,3,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,3,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,4,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,4,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,4,Maquinas 2,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,5,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,5,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,5,Maquinas 3,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,6,Soja,baixo,2,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,6,Super premium,normal,2,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,6,Maquinas 3,normal,2,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,1,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,1,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,1,Maquinas 3,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,2,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,2,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,2,Maquinas 3,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,3,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,3,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,3,Maquinas 3,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,4,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,4,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,4,Maquinas 2,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,5,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,5,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,5,Maquinas 2,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD2|PrefeitoCD,6,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD2|PrefeitoCD,6,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD2|PrefeitoCD,6,Maquinas 2,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,1,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,1,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,1,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,2,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,2,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,2,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,3,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,3,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,3,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,4,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,4,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,4,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,5,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,5,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,5,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD3|VereadorCD,6,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD3|VereadorCD,6,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD3|VereadorCD,6,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,1,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT3,1,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,2,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT3,2,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,3,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT3,3,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,4,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT3,4,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,5,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT3,5,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,6,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT3,6,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,1,Hortalica,alto,3,5
venda/aluguel,EmpFert,AgAT1,1,Premium,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,2,Hortalica,alto,3,5
venda/aluguel,EmpFert,AgAT1,2,Super premium,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,3,Hortalica,alto,3,5
venda/aluguel,EmpFert,AgAT1,3,Super premium,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,4,Soja,normal,3,5
venda/aluguel,EmpFert,AgAT1,4,Super premium,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,5,Soja,normal,3,5
venda/aluguel,EmpFert,AgAT1,5,Super premium,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT1,6,Soja,normal,3,5
venda/aluguel,EmpFert,AgAT1,6,Super premium,normal,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,1,Soja,baixo,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,1,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,1,Maquinas 1,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,2,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,2,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,2,Maquinas 1,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,3,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,3,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,3,Maquinas 2,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,4,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,4,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,4,Maquinas 2,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,5,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,5,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,5,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgCD1|FiscalCD,6,Soja,normal,3,5
venda/aluguel,EmpFert,AgCD1|FiscalCD,6,Super premium,baixo,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgCD1|FiscalCD,6,Maquinas 3,alto,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,1,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,1,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,1,Maquinas 1,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,2,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,2,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,2,Maquinas 1,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,3,Arroz,normal,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,3,Super premium,normal,3,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT2|VereadorAT,3,Maquinas 1,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,4,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,4,Super premium,normal,3,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,4,Comum,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,5,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,5,Super premium,normal,3,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,5,Comum,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,6,Arroz,baixo,3,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,6,Super premium,normal,3,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,6,Comum,baixo,3,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,1,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,1,Super premium,alto,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,1,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,2,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,2,Super premium,normal,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,2,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,3,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,3,Super premium,alto,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,3,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,4,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,4,Super premium,normal,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,4,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,5,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,5,Super premium,normal,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,5,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT2|VereadorAT,6,Soja,baixo,4,5
venda/aluguel,EmpFert,AgAT2|VereadorAT,6,Super premium,normal,4,5
venda/aluguel,EmpAgro,AgAT2|VereadorAT,6,Comum,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,1,Soja,baixo,4,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT3,1,Maquinas 1,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,2,Soja,baixo,4,5
venda/aluguel,EmpMaq|PrefeitoAT,AgAT3,2,Maquinas 1,baixo,4,5
venda/aluguel,EmpSem|FiscalAT,AgAT3,3,Soja,baixo,4,5
