rodada 1,,,,,
venda/aluguel,EmpSem,AT2,6,Arroz,normal
venda/aluguel,EmpFer,AT2,6,Premium,normal
venda/aluguel,EmpAgr,AT2,6,Premium,normal
pedido para fiscal,AT1,fiscal AT2,pedir Selo Verde.,,
imposto,prefeito EmpSem,EmpSem,111.0,,
imposto,prefeito EmpFer,EmpFer,450.0,,
imposto,prefeito EmpSem,EmpMaq,153.0,,
imposto,prefeito EmpFer,EmpAgr,17.0,,
imposto,prefeito EmpSem,AT1,1080.0,,
imposto,prefeito EmpFer,CD1,144.0,,
imposto,prefeito EmpSem,AT2,432.0,,
imposto,prefeito EmpFer,CD2,72.0,,
multa,CD1,EmpFer,108.0,,
deu selo,CD1,CD2,1,,
deu selo,CD1,CD2,2,,
deu selo,CD1,CD2,3,,
deu selo,CD1,CD2,4,,
deu selo,CD1,CD2,5,,
deu selo,CD1,CD2,6,,
multa,AT2,AT1,110.0,,
usa acao,prefeito EmpSem,Agua,,,
usa acao,prefeito EmpFer,Esgoto,,,
deu selo,AT2,AT2,4,,
rodada 2,,,,,
venda/aluguel,EmpSem,AT2,1,Soja,normal
venda/aluguel,EmpFer,AT2,1,Super premium,baixo
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,2,Soja,alto
venda/aluguel,EmpFer,AT2,2,Super premium,baixo
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,3,Soja,alto
venda/aluguel,EmpFer,AT2,3,Super premium,baixo
venda/aluguel,EmpMaq,AT2,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,4,Soja,alto
venda/aluguel,EmpFer,AT2,4,Super premium,baixo
venda/aluguel,EmpMaq,AT2,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,5,Soja,alto
venda/aluguel,EmpFer,AT2,5,Super premium,baixo
venda/aluguel,EmpMaq,AT2,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,6,Soja,alto
venda/aluguel,EmpFer,AT2,6,Super premium,baixo
venda/aluguel,EmpMaq,AT2,6,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,1,Soja,alto
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpAgr,AT1,1,Super premium,normal
venda/aluguel,EmpSem,AT1,2,Soja,alto
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpAgr,AT1,2,Super premium,normal
venda/aluguel,EmpSem,AT1,3,Soja,alto
venda/aluguel,EmpFer,AT1,3,Super premium,baixo
venda/aluguel,EmpAgr,AT1,3,Super premium,normal
venda/aluguel,EmpSem,AT1,4,Soja,alto
venda/aluguel,EmpFer,AT1,4,Super premium,baixo
venda/aluguel,EmpAgr,AT1,4,Super premium,normal
venda/aluguel,EmpSem,AT1,5,Soja,alto
venda/aluguel,EmpFer,AT1,5,Super premium,baixo
venda/aluguel,EmpAgr,AT1,5,Super premium,normal
venda/aluguel,EmpSem,AT1,6,Soja,alto
venda/aluguel,EmpFer,AT1,6,Super premium,baixo
venda/aluguel,EmpAgr,AT1,6,Super premium,normal
venda/aluguel,EmpSem,CD2,1,Hortalica,normal
venda/aluguel,EmpFer,CD2,1,Super premium,baixo
venda/aluguel,EmpSem,CD2,2,Hortalica,normal
venda/aluguel,EmpFer,CD2,2,Super premium,baixo
venda/aluguel,EmpSem,CD2,3,Hortalica,normal
venda/aluguel,EmpFer,CD2,3,Super premium,baixo
venda/aluguel,EmpSem,CD2,4,Hortalica,normal
venda/aluguel,EmpFer,CD2,4,Super premium,baixo
venda/aluguel,EmpSem,CD2,5,Hortalica,normal
venda/aluguel,EmpFer,CD2,5,Super premium,baixo
venda/aluguel,EmpSem,CD1,1,Arroz,alto
venda/aluguel,EmpFer,CD1,1,Super premium,alto
venda/aluguel,EmpMaq,CD1,1,Maquinas 1,normal
venda/aluguel,EmpSem,CD1,2,Arroz,alto
venda/aluguel,EmpFer,CD1,2,Super premium,alto
venda/aluguel,EmpMaq,CD1,2,Maquinas 1,normal
imposto,prefeito EmpSem,EmpSem,154.5,,
imposto,prefeito EmpFer,EmpFer,490.5,,
imposto,prefeito EmpSem,EmpMaq,171.0,,
imposto,prefeito EmpFer,EmpAgr,18.0,,
imposto,prefeito EmpSem,AT1,2160.0,,
imposto,prefeito EmpFer,CD1,72.0,,
imposto,prefeito EmpSem,AT2,714.0,,
imposto,prefeito EmpFer,CD2,57.0,,
usa acao,prefeito EmpSem,Lixo,,,
troca taxa,EmpSem,3,25.0%,,
usa acao,prefeito EmpFer,Agua,,,
troca taxa,EmpFer,1,15.0,,
troca taxa,EmpFer,2,15.0%,,
troca taxa,EmpFer,3,35.0%,,
multa,AT2,AT1,900.0,,
deu selo,AT2,AT2,6,,
rodada 3,,,,,
eleicao,Fiscal,Atlantis,AT2,,
eleicao,Prefeito,Atlantis,EmpSem,,
eleicao,Vereador,Atlantis,AT1,,
eleicao,Fiscal,Cidadela,CD1,,
eleicao,Prefeito,Cidadela,EmpFer,,
eleicao,Vereador,Cidadela,CD2,,
transferencia,EmpFer,EmpFer (Prefeito),700.0,,
venda/aluguel,EmpSem,CD2,1,Hortalica,baixo
venda/aluguel,EmpFer,CD2,1,Super premium,normal
venda/aluguel,EmpSem,CD2,2,Hortalica,baixo
venda/aluguel,EmpFer,CD2,2,Super premium,normal
venda/aluguel,EmpSem,CD2,3,Hortalica,baixo
venda/aluguel,EmpFer,CD2,3,Super premium,normal
venda/aluguel,EmpSem,CD2,4,Hortalica,baixo
venda/aluguel,EmpFer,CD2,4,Super premium,normal
venda/aluguel,EmpSem,CD2,5,Hortalica,baixo
venda/aluguel,EmpFer,CD2,5,Super premium,normal
venda/aluguel,EmpSem,CD2,6,Hortalica,baixo
venda/aluguel,EmpFer,CD2,6,Super premium,normal
venda/aluguel,EmpSem,AT1,1,Arroz,baixo
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpAgr,AT1,1,Super premium,normal
venda/aluguel,EmpSem,AT1,2,Arroz,baixo
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpAgr,AT1,2,Super premium,normal
venda/aluguel,EmpSem,AT1,3,Arroz,baixo
venda/aluguel,EmpFer,AT1,3,Super premium,baixo
venda/aluguel,EmpAgr,AT1,3,Super premium,normal
venda/aluguel,EmpSem,AT1,4,Soja,normal
venda/aluguel,EmpFer,AT1,4,Super premium,normal
venda/aluguel,EmpMaq,AT1,4,Maquinas 3,alto
venda/aluguel,EmpSem,AT1,5,Soja,normal
venda/aluguel,EmpFer,AT1,5,Super premium,normal
venda/aluguel,EmpMaq,AT1,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,6,Soja,normal
venda/aluguel,EmpFer,AT1,6,Super premium,normal
venda/aluguel,EmpMaq,AT1,6,Maquinas 3,baixo
venda/aluguel,EmpSem,CD1,1,Arroz,baixo
venda/aluguel,EmpFer,CD1,1,Super premium,normal
venda/aluguel,EmpAgr,CD1,1,Super premium,normal
venda/aluguel,EmpSem,CD1,2,Arroz,baixo
venda/aluguel,EmpFer,CD1,2,Super premium,normal
venda/aluguel,EmpAgr,CD1,2,Super premium,normal
venda/aluguel,EmpSem,CD1,3,Arroz,baixo
venda/aluguel,EmpFer,CD1,3,Super premium,normal
venda/aluguel,EmpAgr,CD1,3,Premium,normal
venda/aluguel,EmpSem,CD1,4,Hortalica,baixo
venda/aluguel,EmpSem,CD1,5,Hortalica,baixo
venda/aluguel,EmpSem,CD1,6,Hortalica,baixo
venda/aluguel,EmpSem,AT2,1,Hortalica,baixo
venda/aluguel,EmpFer,AT2,1,Super premium,normal
venda/aluguel,EmpSem,AT2,2,Hortalica,baixo
venda/aluguel,EmpFer,AT2,2,Super premium,normal
venda/aluguel,EmpSem,AT2,3,Hortalica,baixo
venda/aluguel,EmpFer,AT2,3,Super premium,normal
venda/aluguel,EmpSem,AT2,4,Hortalica,baixo
venda/aluguel,EmpFer,AT2,4,Super premium,baixo
venda/aluguel,EmpSem,AT2,5,Soja,normal
venda/aluguel,EmpFer,AT2,5,Super premium,baixo
venda/aluguel,EmpSem,AT2,6,Soja,normal
venda/aluguel,EmpFer,AT2,6,Super premium,baixo
imposto,prefeito EmpSem,EmpSem,76.25,,
imposto,prefeito EmpFer,EmpFer,651.0,,
imposto,prefeito EmpSem,EmpMaq,66.25,,
imposto,prefeito EmpFer,EmpAgr,25.5,,
imposto,prefeito EmpSem,AT1,900.0,,
imposto,prefeito EmpFer,CD1,738.5,,
imposto,prefeito EmpSem,AT2,59.0,,
imposto,prefeito EmpFer,CD2,79.8,,
multa,AT2,AT1,115.0,,
deu selo,AT2,AT2,4,,
deu selo,AT2,AT2,6,,
multa,CD1,CD1,"9,16666666666666E+015",,
deu selo,CD1,CD1,4,,
deu selo,CD1,CD1,5,,
deu selo,CD1,CD1,6,,
usa acao,prefeito EmpSem,Lixo,,,
rodada 4,,,,,
venda/aluguel,EmpSem,CD2,1,Hortalica,baixo
venda/aluguel,EmpFer,CD2,1,Premium,normal
venda/aluguel,EmpSem,CD2,2,Hortalica,baixo
venda/aluguel,EmpFer,CD2,2,Premium,normal
venda/aluguel,EmpSem,CD2,3,Hortalica,baixo
venda/aluguel,EmpFer,CD2,3,Premium,normal
venda/aluguel,EmpSem,CD2,4,Hortalica,baixo
venda/aluguel,EmpFer,CD2,4,Premium,normal
venda/aluguel,EmpSem,CD2,5,Hortalica,baixo
venda/aluguel,EmpFer,CD2,5,Premium,baixo
venda/aluguel,EmpSem,CD2,6,Hortalica,baixo
venda/aluguel,EmpFer,CD2,6,Premium,baixo
venda/aluguel,EmpSem,AT1,1,Soja,alto
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpAgr,AT1,1,Super premium,normal
venda/aluguel,EmpMaq,AT1,1,Pulverizador,baixo
venda/aluguel,EmpSem,AT1,2,Soja,alto
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpAgr,AT1,2,Super premium,normal
venda/aluguel,EmpSem,AT1,3,Arroz,baixo
venda/aluguel,EmpFer,AT1,3,Super premium,normal
venda/aluguel,EmpAgr,AT1,3,Super premium,normal
venda/aluguel,EmpSem,AT1,4,Arroz,baixo
venda/aluguel,EmpFer,AT1,4,Super premium,normal
venda/aluguel,EmpAgr,AT1,4,Super premium,normal
venda/aluguel,EmpSem,AT1,5,Hortalica,baixo
venda/aluguel,EmpFer,AT1,5,Super premium,normal
venda/aluguel,EmpAgr,AT1,5,Super premium,baixo
venda/aluguel,EmpSem,AT1,6,Hortalica,baixo
venda/aluguel,EmpFer,AT1,6,Super premium,normal
venda/aluguel,EmpAgr,AT1,6,Super premium,baixo
venda/aluguel,EmpSem,CD1,1,Arroz,normal
venda/aluguel,EmpFer,CD1,1,Super premium,normal
venda/aluguel,EmpAgr,CD1,1,Premium,normal
venda/aluguel,EmpSem,CD1,2,Arroz,normal
venda/aluguel,EmpFer,CD1,2,Super premium,normal
venda/aluguel,EmpAgr,CD1,2,Premium,normal
venda/aluguel,EmpSem,CD1,3,Arroz,normal
venda/aluguel,EmpFer,CD1,3,Super premium,normal
venda/aluguel,EmpAgr,CD1,3,Premium,normal
venda/aluguel,EmpSem,CD1,4,Arroz,normal
venda/aluguel,EmpFer,CD1,4,Super premium,normal
venda/aluguel,EmpAgr,CD1,4,Premium,normal
venda/aluguel,EmpSem,AT2,1,Soja,baixo
venda/aluguel,EmpFer,AT2,1,Super premium,baixo
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,2,Soja,baixo
venda/aluguel,EmpFer,AT2,2,Super premium,baixo
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,3,Soja,alto
venda/aluguel,EmpFer,AT2,3,Super premium,normal
venda/aluguel,EmpMaq,AT2,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,4,Soja,alto
venda/aluguel,EmpFer,AT2,4,Super premium,normal
venda/aluguel,EmpMaq,AT2,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,5,Soja,alto
venda/aluguel,EmpFer,AT2,5,Super premium,normal
venda/aluguel,EmpMaq,AT2,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,6,Soja,alto
venda/aluguel,EmpFer,AT2,6,Super premium,normal
venda/aluguel,EmpMaq,AT2,6,Maquinas 3,baixo
pedido para fiscal,AT2,fiscal AT2,pedir Selo Verde.,,
pedido para fiscal,CD2,fiscal CD1,pedir Selo Verde.,,
imposto,prefeito EmpSem,EmpSem,102.5,,
imposto,prefeito EmpFer,EmpFer,619.5,,
imposto,prefeito EmpSem,EmpMaq,226.25,,
imposto,prefeito EmpFer,EmpAgr,87.5,,
imposto,prefeito EmpSem,AT1,1200.0,,
imposto,prefeito EmpFer,CD1,6551999999999990,,
imposto,prefeito EmpSem,AT2,590.0,,
imposto,prefeito EmpFer,CD2,5984999999999990,,
multa,AT2,AT1,350.0,,
deu selo,AT2,AT2,5,,
deu selo,AT2,AT2,6,,
usa acao,prefeito EmpSem,Esgoto,,,
troca taxa,EmpFer,1,5.0,,
troca taxa,EmpFer,2,5.0%,,
troca taxa,EmpFer,3,25.0%,,
rodada 5,,,,,
venda/aluguel,EmpSem,CD2,1,Hortalica,normal
venda/aluguel,EmpFer,CD2,1,Super premium,normal
venda/aluguel,EmpSem,CD2,2,Hortalica,normal
venda/aluguel,EmpFer,CD2,2,Super premium,normal
venda/aluguel,EmpSem,CD2,3,Hortalica,normal
venda/aluguel,EmpFer,CD2,3,Super premium,normal
venda/aluguel,EmpSem,CD2,4,Hortalica,normal
venda/aluguel,EmpFer,CD2,4,Super premium,normal
venda/aluguel,EmpSem,CD2,5,Hortalica,normal
venda/aluguel,EmpFer,CD2,5,Super premium,normal
venda/aluguel,EmpSem,CD2,6,Hortalica,normal
venda/aluguel,EmpFer,CD2,6,Super premium,normal
venda/aluguel,EmpSem,AT1,1,Hortalica,normal
venda/aluguel,EmpFer,AT1,1,Comum,baixo
venda/aluguel,EmpMaq,AT1,1,Maquinas 2,normal
venda/aluguel,EmpSem,AT1,2,Hortalica,normal
venda/aluguel,EmpFer,AT1,2,Comum,baixo
venda/aluguel,EmpMaq,AT1,2,Maquinas 2,normal
venda/aluguel,EmpSem,AT1,3,Hortalica,normal
venda/aluguel,EmpFer,AT1,3,Premium,baixo
venda/aluguel,EmpMaq,AT1,3,Maquinas 2,normal
venda/aluguel,EmpSem,AT1,4,Hortalica,normal
venda/aluguel,EmpFer,AT1,4,Premium,baixo
venda/aluguel,EmpMaq,AT1,4,Maquinas 2,normal
venda/aluguel,EmpSem,AT1,5,Hortalica,normal
venda/aluguel,EmpFer,AT1,5,Premium,baixo
venda/aluguel,EmpMaq,AT1,5,Maquinas 2,normal
venda/aluguel,EmpSem,AT1,6,Hortalica,normal
venda/aluguel,EmpFer,AT1,6,Premium,baixo
venda/aluguel,EmpMaq,AT1,6,Maquinas 2,normal
venda/aluguel,EmpSem,CD1,1,Arroz,baixo
venda/aluguel,EmpFer,CD1,1,Super premium,baixo
venda/aluguel,EmpMaq,CD1,1,Maquinas 3,normal
venda/aluguel,EmpSem,CD1,2,Arroz,baixo
venda/aluguel,EmpFer,CD1,2,Super premium,baixo
venda/aluguel,EmpMaq,CD1,2,Maquinas 3,normal
venda/aluguel,EmpSem,CD1,3,Arroz,baixo
venda/aluguel,EmpFer,CD1,3,Super premium,baixo
venda/aluguel,EmpMaq,CD1,3,Maquinas 3,normal
venda/aluguel,EmpSem,CD1,4,Arroz,baixo
venda/aluguel,EmpFer,CD1,4,Super premium,baixo
venda/aluguel,EmpMaq,CD1,4,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,1,Soja,baixo
venda/aluguel,EmpFer,AT2,1,Super premium,baixo
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,2,Soja,baixo
venda/aluguel,EmpFer,AT2,2,Super premium,baixo
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,3,Soja,baixo
venda/aluguel,EmpFer,AT2,3,Super premium,baixo
venda/aluguel,EmpMaq,AT2,3,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,4,Soja,baixo
venda/aluguel,EmpFer,AT2,4,Super premium,baixo
venda/aluguel,EmpMaq,AT2,4,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,5,Soja,alto
venda/aluguel,EmpFer,AT2,5,Super premium,baixo
venda/aluguel,EmpMaq,AT2,5,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,6,Soja,alto
venda/aluguel,EmpFer,AT2,6,Super premium,baixo
venda/aluguel,EmpMaq,AT2,6,Maquinas 3,normal
pedido para fiscal,CD2,fiscal CD1,pedir Selo Verde.,,
pedido para fiscal,AT2,fiscal AT2,pedir Selo Verde.,,
pedido para fiscal,AT1,fiscal AT2,pedir Selo Verde.,,
transferencia,AT1, (Prefeito),1000.0,,
eleicao,Fiscal,Atlantis,AT2,,
eleicao,Prefeito,Atlantis,EmpSem,,
eleicao,Vereador,Atlantis,EmpMaq,,
eleicao,Fiscal,Cidadela,CD1,,
eleicao,Prefeito,Cidadela,EmpFer,,
eleicao,Vereador,Cidadela,CD2,,
imposto,prefeito EmpSem,EmpSem,87.5,,
imposto,prefeito EmpFer,EmpFer,415.0,,
imposto,prefeito EmpSem,EmpMaq,315.0,,
imposto,prefeito EmpFer,EmpAgr,5.0,,
imposto,prefeito EmpSem,AT1,240.0,,
imposto,prefeito EmpFer,CD1,390.0,,
imposto,prefeito EmpSem,AT2,585.0,,
imposto,prefeito EmpFer,CD2,57.0,,
usa acao,prefeito EmpFer,Agua,,,
usa acao,prefeito EmpSem,Lixo,,,
multa,AT2,EmpMaq,252.0,,
deu selo,AT2,AT2,4,,
deu selo,AT2,AT2,6,,
