rodada 1,,,,,
eleicao,Vereador,Atlantis,AT3,,
eleicao,Fiscal,Cidadela,CD2,,
eleicao,Prefeito,Cidadela,CD1,,
eleicao,Vereador,Cidadela,EmpFer,,
venda/aluguel,EmpSem,CD2,1,Soja,normal
venda/aluguel,EmpFer,CD2,1,Super premium,baixo
venda/aluguel,EmpAgr,CD2,1,Super premium,baixo
venda/aluguel,EmpMaq,CD2,1,Pulverizador,baixo
venda/aluguel,EmpSem,CD2,2,Soja,normal
venda/aluguel,EmpFer,CD2,2,Super premium,baixo
venda/aluguel,EmpAgr,CD2,2,Super premium,baixo
venda/aluguel,EmpSem,CD2,3,Soja,normal
venda/aluguel,EmpFer,CD2,3,Super premium,baixo
venda/aluguel,EmpAgr,CD2,3,Super premium,baixo
venda/aluguel,EmpSem,AT2,1,Hortalica,normal
venda/aluguel,EmpFer,AT2,1,Comum,alto
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,2,Hortalica,normal
venda/aluguel,EmpFer,AT2,2,Comum,alto
venda/aluguel,EmpSem,AT2,3,Hortalica,normal
venda/aluguel,EmpFer,AT2,3,Comum,alto
venda/aluguel,EmpSem,AT2,4,Hortalica,normal
venda/aluguel,EmpFer,AT2,4,Comum,alto
venda/aluguel,EmpMaq,AT2,4,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,5,Hortalica,normal
venda/aluguel,EmpFer,AT2,5,Comum,alto
venda/aluguel,EmpSem,AT2,6,Hortalica,normal
venda/aluguel,EmpFer,AT2,6,Comum,alto
venda/aluguel,EmpSem,AT3,1,Arroz,normal
venda/aluguel,EmpFer,AT3,1,Comum,baixo
venda/aluguel,EmpAgr,AT3,1,Super premium,alto
venda/aluguel,EmpSem,AT3,2,Arroz,normal
venda/aluguel,EmpFer,AT3,2,Comum,baixo
venda/aluguel,EmpAgr,AT3,2,Super premium,alto
venda/aluguel,EmpSem,AT3,3,Arroz,normal
venda/aluguel,EmpFer,AT3,3,Comum,baixo
venda/aluguel,EmpAgr,AT3,3,Super premium,alto
venda/aluguel,EmpSem,AT3,4,Arroz,normal
venda/aluguel,EmpFer,AT3,4,Comum,baixo
venda/aluguel,EmpSem,AT3,5,Arroz,normal
venda/aluguel,EmpFer,AT3,5,Comum,baixo
venda/aluguel,EmpSem,AT3,6,Arroz,normal
venda/aluguel,EmpFer,AT3,6,Comum,baixo
pedido para fiscal,AT1,fiscal EmpSem,pedir Selo Verde.,,
pedido para fiscal,CD1,fiscal CD2,pedir Selo Verde.,,
pedido para fiscal,AT2,fiscal EmpSem,pedir Selo Verde.,,
pedido para fiscal,AT3,fiscal EmpSem,pedir Selo Verde.,,
pedido para fiscal,CD3,fiscal CD2,pedir Selo Verde.,,
imposto,prefeito EmpMaq,EmpSem,159.0,,
imposto,prefeito CD1,EmpFer,550.5,,
imposto,prefeito EmpMaq,EmpMaq,364.5,,
imposto,prefeito CD1,EmpAgr,18.0,,
imposto,prefeito EmpMaq,AT1,720.0,,
imposto,prefeito CD1,CD1,144.0,,
imposto,prefeito EmpMaq,AT2,144.0,,
imposto,prefeito CD1,CD2,1080.0,,
imposto,prefeito EmpMaq,AT3,378.0,,
imposto,prefeito CD1,CD3,72.0,,
usa acao,prefeito CD1,Lixo,,,
troca taxa,CD1,3,35.0%,,
multa,CD2,CD2,125.0,,
multa,CD2,EmpFer,318.0,,
deu selo,CD2,CD3,1,,
deu selo,CD2,CD3,2,,
deu selo,CD2,CD3,3,,
deu selo,CD2,CD3,4,,
deu selo,CD2,CD3,5,,
deu selo,CD2,CD3,6,,
deu selo,CD2,CD1,1,,
deu selo,CD2,CD1,2,,
deu selo,CD2,CD1,3,,
deu selo,CD2,CD1,4,,
deu selo,CD2,CD1,5,,
deu selo,CD2,CD1,6,,
multa,EmpSem,AT3,110.0,,
multa,EmpSem,EmpMaq,124.0,,
deu selo,EmpSem,AT1,1,,
deu selo,EmpSem,AT1,2,,
deu selo,EmpSem,AT1,3,,
deu selo,EmpSem,AT1,4,,
deu selo,EmpSem,AT1,5,,
deu selo,EmpSem,AT1,6,,
deu selo,EmpSem,AT2,1,,
deu selo,EmpSem,AT2,2,,
deu selo,EmpSem,AT2,3,,
deu selo,EmpSem,AT2,4,,
deu selo,EmpSem,AT2,5,,
deu selo,EmpSem,AT2,6,,
deu selo,EmpSem,AT3,4,,
deu selo,EmpSem,AT3,5,,
deu selo,EmpSem,AT3,6,,
usa acao,prefeito EmpMaq,Lixo,,,
troca taxa,EmpMaq,2,5.0%,,
troca taxa,EmpMaq,3,25.0%,,
transferencia,EmpMaq (Prefeito),EmpMaq,200.0,,
rodada 2,,,,,
venda/aluguel,EmpSem,AT1,1,Soja,alto
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpMaq,AT1,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,2,Soja,alto
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpMaq,AT1,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,3,Soja,alto
venda/aluguel,EmpFer,AT1,3,Super premium,baixo
venda/aluguel,EmpMaq,AT1,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,4,Soja,alto
venda/aluguel,EmpFer,AT1,4,Super premium,baixo
venda/aluguel,EmpMaq,AT1,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,5,Soja,alto
venda/aluguel,EmpFer,AT1,5,Super premium,baixo
venda/aluguel,EmpMaq,AT1,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,6,Soja,alto
venda/aluguel,EmpFer,AT1,6,Super premium,baixo
venda/aluguel,EmpMaq,AT1,6,Maquinas 3,baixo
venda/aluguel,EmpSem,CD3,1,Soja,alto
venda/aluguel,EmpFer,CD3,1,Super premium,baixo
venda/aluguel,EmpSem,CD3,2,Soja,alto
venda/aluguel,EmpFer,CD3,2,Super premium,baixo
venda/aluguel,EmpSem,CD3,3,Soja,alto
venda/aluguel,EmpFer,CD3,3,Super premium,baixo
venda/aluguel,EmpSem,CD3,4,Soja,alto
venda/aluguel,EmpFer,CD3,4,Super premium,baixo
venda/aluguel,EmpSem,CD3,5,Soja,alto
venda/aluguel,EmpFer,CD3,5,Super premium,baixo
venda/aluguel,EmpSem,CD3,6,Soja,alto
venda/aluguel,EmpFer,CD3,6,Super premium,baixo
venda/aluguel,EmpSem,CD2,1,Soja,alto
venda/aluguel,EmpFer,CD2,1,Super premium,baixo
venda/aluguel,EmpMaq,CD2,1,Maquinas 3,baixo
venda/aluguel,EmpMaq,CD2,1,Pulverizador,baixo
venda/aluguel,EmpSem,CD2,2,Soja,alto
venda/aluguel,EmpFer,CD2,2,Super premium,baixo
venda/aluguel,EmpMaq,CD2,2,Maquinas 3,baixo
venda/aluguel,EmpMaq,CD2,2,Pulverizador,baixo
venda/aluguel,EmpSem,CD2,3,Soja,alto
venda/aluguel,EmpFer,CD2,3,Super premium,baixo
venda/aluguel,EmpMaq,CD2,3,Maquinas 3,baixo
venda/aluguel,EmpMaq,CD2,3,Pulverizador,baixo
venda/aluguel,EmpSem,CD2,4,Soja,alto
venda/aluguel,EmpFer,CD2,4,Super premium,baixo
venda/aluguel,EmpMaq,CD2,4,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,5,Soja,alto
venda/aluguel,EmpFer,CD2,5,Super premium,baixo
venda/aluguel,EmpMaq,CD2,5,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,6,Soja,alto
venda/aluguel,EmpFer,CD2,6,Super premium,baixo
venda/aluguel,EmpMaq,CD2,6,Maquinas 3,baixo
venda/aluguel,EmpSem,AT3,1,Soja,alto
venda/aluguel,EmpFer,AT3,1,Super premium,baixo
venda/aluguel,EmpAgr,AT3,1,Super premium,normal
venda/aluguel,EmpSem,AT3,2,Soja,alto
venda/aluguel,EmpFer,AT3,2,Super premium,baixo
venda/aluguel,EmpAgr,AT3,2,Super premium,normal
venda/aluguel,EmpSem,AT3,3,Soja,alto
venda/aluguel,EmpFer,AT3,3,Super premium,baixo
venda/aluguel,EmpAgr,AT3,3,Super premium,normal
venda/aluguel,EmpSem,AT3,4,Soja,alto
venda/aluguel,EmpFer,AT3,4,Super premium,baixo
venda/aluguel,EmpSem,AT3,5,Soja,alto
venda/aluguel,EmpFer,AT3,5,Super premium,baixo
venda/aluguel,EmpSem,AT3,6,Soja,alto
venda/aluguel,EmpFer,AT3,6,Super premium,baixo
transferencia,EmpMaq,CD2,105.0,,
venda/aluguel,EmpSem,AT2,1,Soja,alto
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,normal
venda/aluguel,EmpSem,AT2,2,Soja,alto
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,normal
imposto,prefeito EmpMaq,EmpSem,227.5,,
imposto,prefeito CD1,EmpFer,714.0,,
imposto,prefeito EmpMaq,EmpMaq,596.25,,
imposto,prefeito CD1,EmpAgr,9.0,,
imposto,prefeito EmpMaq,AT1,570.0,,
imposto,prefeito CD1,CD1,9.5,,
imposto,prefeito EmpMaq,AT2,47.5,,
imposto,prefeito CD1,CD2,840.0,,
imposto,prefeito EmpMaq,AT3,906.75,,
imposto,prefeito CD1,CD3,79.8,,
usa acao,prefeito CD1,Esgoto,,,
multa,CD2,CD1,0.0,,
multa,CD2,EmpFer,144.0,,
multa,CD2,EmpAgr,6.0,,
multa,CD2,CD2,45.0,,
multa,CD2,CD3,60.0,,
transferencia,EmpMaq (Prefeito),EmpMaq,300.0,,
deu selo,CD2,CD1,1,,
deu selo,CD2,CD1,2,,
deu selo,CD2,CD1,3,,
deu selo,CD2,CD1,4,,
deu selo,CD2,CD1,5,,
deu selo,CD2,CD1,6,,
deu selo,CD2,CD2,1,,
deu selo,CD2,CD2,2,,
deu selo,CD2,CD2,3,,
deu selo,CD2,CD2,4,,
deu selo,CD2,CD2,5,,
deu selo,CD2,CD2,6,,
deu selo,CD2,CD3,1,,
deu selo,CD2,CD3,2,,
deu selo,CD2,CD3,3,,
deu selo,CD2,CD3,4,,
deu selo,CD2,CD3,5,,
deu selo,CD2,CD3,6,,
transferencia,EmpMaq (Prefeito),EmpSem,200.0,,
usa acao,prefeito EmpMaq,Esgoto,,,
multa,EmpSem,AT3,330.0,,
multa,EmpSem,EmpMaq,246.0,,
rodada 3,,,,,
eleicao,Fiscal,Atlantis,EmpSem,,
eleicao,Prefeito,Atlantis,EmpMaq,,
eleicao,Vereador,Atlantis,AT2,,
eleicao,Fiscal,Cidadela,EmpAgr,,
eleicao,Prefeito,Cidadela,EmpFer,,
eleicao,Vereador,Cidadela,CD1,,
venda/aluguel,EmpSem,CD3,1,Soja,normal
venda/aluguel,EmpFer,CD3,1,Super premium,baixo
venda/aluguel,EmpAgr,CD3,1,Super premium,baixo
venda/aluguel,EmpSem,CD3,2,Soja,normal
venda/aluguel,EmpFer,CD3,2,Super premium,baixo
venda/aluguel,EmpAgr,CD3,2,Super premium,baixo
venda/aluguel,EmpSem,CD3,3,Soja,normal
venda/aluguel,EmpFer,CD3,3,Super premium,baixo
venda/aluguel,EmpAgr,CD3,3,Super premium,baixo
venda/aluguel,EmpSem,CD3,4,Soja,normal
venda/aluguel,EmpFer,CD3,4,Super premium,baixo
venda/aluguel,EmpAgr,CD3,4,Super premium,baixo
venda/aluguel,EmpSem,CD3,5,Soja,normal
venda/aluguel,EmpFer,CD3,5,Super premium,baixo
venda/aluguel,EmpAgr,CD3,5,Super premium,baixo
venda/aluguel,EmpSem,CD3,6,Soja,normal
venda/aluguel,EmpFer,CD3,6,Super premium,baixo
venda/aluguel,EmpAgr,CD3,6,Super premium,baixo
pedido para fiscal,CD2,fiscal EmpAgr,pedir Selo Verde.,,
venda/aluguel,EmpSem,AT3,1,Arroz,normal
venda/aluguel,EmpFer,AT3,1,Super premium,baixo
venda/aluguel,EmpAgr,AT3,1,Super premium,baixo
venda/aluguel,EmpSem,AT3,2,Arroz,normal
venda/aluguel,EmpSem,AT3,3,Arroz,normal
venda/aluguel,EmpFer,AT3,3,Super premium,baixo
venda/aluguel,EmpMaq,AT3,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT3,4,Arroz,normal
venda/aluguel,EmpMaq,AT3,4,Maquinas 3,baixo
venda/aluguel,EmpMaq,AT3,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT3,5,Arroz,normal
venda/aluguel,EmpFer,AT3,5,Super premium,baixo
venda/aluguel,EmpMaq,AT3,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT3,6,Arroz,normal
venda/aluguel,EmpMaq,AT3,6,Maquinas 3,baixo
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,normal
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,normal
venda/aluguel,EmpSem,AT1,1,Soja,normal
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpMaq,AT1,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,2,Soja,normal
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpMaq,AT1,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,3,Soja,baixo
venda/aluguel,EmpFer,AT1,3,Super premium,baixo
venda/aluguel,EmpMaq,AT1,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,4,Soja,normal
venda/aluguel,EmpFer,AT1,4,Super premium,baixo
venda/aluguel,EmpMaq,AT1,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,5,Soja,normal
venda/aluguel,EmpFer,AT1,5,Super premium,baixo
venda/aluguel,EmpMaq,AT1,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,6,Soja,normal
venda/aluguel,EmpFer,AT1,6,Super premium,baixo
venda/aluguel,EmpMaq,AT1,6,Maquinas 3,baixo
transferencia,CD3,EmpSem,100.0,,
transferencia,AT3,EmpSem,100.0,,
transferencia,AT1,EmpSem,100.0,,
pedido para fiscal,AT3,fiscal EmpSem,pedir Selo Verde.,,
pedido para fiscal,AT1,fiscal EmpSem,pedir Selo Verde.,,
pedido para fiscal,CD1,fiscal EmpAgr,pedir Selo Verde.,,
pedido para fiscal,AT2,fiscal EmpSem,pedir Selo Verde.,,
imposto,prefeito EmpMaq,EmpSem,118.75,,
imposto,prefeito EmpFer,EmpFer,446.25,,
imposto,prefeito EmpMaq,EmpMaq,278.75,,
imposto,prefeito EmpFer,EmpAgr,16.5,,
imposto,prefeito EmpMaq,AT1,570.0,,
imposto,prefeito EmpFer,CD1,9.5,,
imposto,prefeito EmpMaq,AT2,9.5,,
imposto,prefeito EmpFer,CD2,9.5,,
imposto,prefeito EmpMaq,AT3,463125,,
imposto,prefeito EmpFer,CD3,2394.0,,
deu selo,EmpAgr,CD3,1,,
deu selo,EmpAgr,CD3,2,,
deu selo,EmpAgr,CD3,3,,
deu selo,EmpAgr,CD3,4,,
deu selo,EmpAgr,CD3,5,,
deu selo,EmpAgr,CD3,6,,
usa acao,prefeito EmpFer,Agua,,,
troca taxa,EmpFer,1,5.0,,
troca taxa,EmpFer,2,5.0%,,
troca taxa,EmpFer,3,25.0%,,
transferencia,EmpFer (Prefeito),CD1,200.0,,
transferencia,EmpFer (Prefeito),CD2,200.0,,
transferencia,EmpFer (Prefeito),CD3,200.0,,
transferencia,EmpMaq (Prefeito),AT1,100.0,,
transferencia,EmpMaq (Prefeito),AT2,100.0,,
transferencia,EmpMaq (Prefeito),AT3,100.0,,
multa,EmpSem,EmpMaq,117.0,,
deu selo,EmpSem,AT1,1,,
deu selo,EmpSem,AT1,2,,
deu selo,EmpSem,AT1,3,,
deu selo,EmpSem,AT1,4,,
deu selo,EmpSem,AT1,5,,
deu selo,EmpSem,AT1,6,,
deu selo,EmpSem,AT2,1,,
deu selo,EmpSem,AT2,2,,
deu selo,EmpSem,AT2,3,,
deu selo,EmpSem,AT2,4,,
deu selo,EmpSem,AT2,5,,
deu selo,EmpSem,AT2,6,,
deu selo,EmpSem,AT3,1,,
deu selo,EmpSem,AT3,2,,
deu selo,EmpSem,AT3,3,,
deu selo,EmpSem,AT3,4,,
deu selo,EmpSem,AT3,5,,
deu selo,EmpSem,AT3,6,,
tirou selo,EmpSem,AT3,1,,
rodada 4,,,,,
venda/aluguel,EmpSem,CD2,1,Arroz,normal
venda/aluguel,EmpFer,CD2,1,Super premium,baixo
venda/aluguel,EmpMaq,CD2,1,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,2,Arroz,normal
venda/aluguel,EmpFer,CD2,2,Super premium,baixo
venda/aluguel,EmpMaq,CD2,2,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,3,Arroz,normal
venda/aluguel,EmpFer,CD2,3,Super premium,baixo
venda/aluguel,EmpMaq,CD2,3,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,4,Arroz,normal
venda/aluguel,EmpFer,CD2,4,Super premium,baixo
venda/aluguel,EmpMaq,CD2,4,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,5,Arroz,normal
venda/aluguel,EmpFer,CD2,5,Super premium,baixo
venda/aluguel,EmpMaq,CD2,5,Maquinas 3,baixo
venda/aluguel,EmpSem,CD2,6,Arroz,normal
venda/aluguel,EmpFer,CD2,6,Super premium,baixo
venda/aluguel,EmpMaq,CD2,6,Maquinas 3,baixo
venda/aluguel,EmpSem,CD1,1,Hortalica,normal
venda/aluguel,EmpFer,CD1,1,Super premium,baixo
venda/aluguel,EmpAgr,CD1,1,Super premium,baixo
venda/aluguel,EmpSem,CD1,2,Hortalica,normal
venda/aluguel,EmpFer,CD1,2,Super premium,baixo
venda/aluguel,EmpAgr,CD1,2,Super premium,baixo
venda/aluguel,EmpSem,CD1,3,Hortalica,normal
venda/aluguel,EmpFer,CD1,3,Super premium,baixo
venda/aluguel,EmpAgr,CD1,3,Super premium,normal
venda/aluguel,EmpSem,CD1,4,Hortalica,normal
venda/aluguel,EmpFer,CD1,4,Super premium,baixo
venda/aluguel,EmpAgr,CD1,4,Super premium,normal
venda/aluguel,EmpSem,AT2,1,Soja,baixo
venda/aluguel,EmpFer,AT2,1,Super premium,baixo
venda/aluguel,EmpMaq,AT2,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,2,Soja,baixo
venda/aluguel,EmpFer,AT2,2,Super premium,baixo
venda/aluguel,EmpMaq,AT2,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,3,Soja,baixo
venda/aluguel,EmpFer,AT2,3,Super premium,baixo
venda/aluguel,EmpMaq,AT2,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,4,Soja,baixo
venda/aluguel,EmpFer,AT2,4,Super premium,baixo
venda/aluguel,EmpMaq,AT2,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,5,Soja,baixo
venda/aluguel,EmpFer,AT2,5,Super premium,baixo
venda/aluguel,EmpMaq,AT2,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT2,6,Soja,baixo
venda/aluguel,EmpFer,AT2,6,Super premium,baixo
venda/aluguel,EmpMaq,AT2,6,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,1,Soja,baixo
venda/aluguel,EmpFer,AT1,1,Super premium,baixo
venda/aluguel,EmpMaq,AT1,1,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,2,Soja,baixo
venda/aluguel,EmpFer,AT1,2,Super premium,baixo
venda/aluguel,EmpMaq,AT1,2,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,3,Soja,baixo
venda/aluguel,EmpFer,AT1,3,Super premium,baixo
venda/aluguel,EmpMaq,AT1,3,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,4,Soja,baixo
venda/aluguel,EmpFer,AT1,4,Super premium,baixo
venda/aluguel,EmpMaq,AT1,4,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,5,Soja,baixo
venda/aluguel,EmpFer,AT1,5,Super premium,baixo
venda/aluguel,EmpMaq,AT1,5,Maquinas 3,baixo
venda/aluguel,EmpSem,AT1,6,Soja,baixo
venda/aluguel,EmpFer,AT1,6,Super premium,baixo
venda/aluguel,EmpMaq,AT1,6,Maquinas 3,baixo
venda/aluguel,EmpSem,AT3,1,Soja,baixo
venda/aluguel,EmpFer,AT3,1,Super premium,baixo
venda/aluguel,EmpAgr,AT3,1,Super premium,baixo
venda/aluguel,EmpSem,AT3,2,Soja,baixo
venda/aluguel,EmpFer,AT3,2,Super premium,baixo
venda/aluguel,EmpAgr,AT3,2,Super premium,baixo
venda/aluguel,EmpSem,AT3,3,Soja,baixo
venda/aluguel,EmpFer,AT3,3,Super premium,baixo
venda/aluguel,EmpAgr,AT3,3,Super premium,baixo
venda/aluguel,EmpSem,AT3,4,Soja,baixo
venda/aluguel,EmpFer,AT3,4,Super premium,baixo
venda/aluguel,EmpAgr,AT3,4,Super premium,baixo
venda/aluguel,EmpSem,AT3,5,Soja,baixo
venda/aluguel,EmpFer,AT3,5,Super premium,baixo
venda/aluguel,EmpAgr,AT3,5,Super premium,baixo
venda/aluguel,EmpSem,AT3,6,Soja,baixo
venda/aluguel,EmpFer,AT3,6,Super premium,baixo
venda/aluguel,EmpAgr,AT3,6,Super premium,baixo
venda/aluguel,EmpSem,CD3,1,Soja,baixo
venda/aluguel,EmpFer,CD3,1,Super premium,baixo
venda/aluguel,EmpAgr,CD3,1,Super premium,baixo
venda/aluguel,EmpSem,CD3,2,Soja,baixo
venda/aluguel,EmpFer,CD3,2,Super premium,baixo
venda/aluguel,EmpAgr,CD3,2,Super premium,baixo
venda/aluguel,EmpSem,CD3,3,Soja,baixo
venda/aluguel,EmpFer,CD3,3,Super premium,baixo
venda/aluguel,EmpAgr,CD3,3,Super premium,baixo
venda/aluguel,EmpSem,CD3,4,Soja,baixo
venda/aluguel,EmpFer,CD3,4,Super premium,baixo
venda/aluguel,EmpAgr,CD3,4,Super premium,baixo
venda/aluguel,EmpSem,CD3,5,Soja,baixo
venda/aluguel,EmpFer,CD3,5,Super premium,baixo
venda/aluguel,EmpAgr,CD3,5,Super premium,baixo
venda/aluguel,EmpSem,CD3,6,Soja,baixo
venda/aluguel,EmpFer,CD3,6,Super premium,baixo
venda/aluguel,EmpAgr,CD3,6,Super premium,baixo
imposto,prefeito EmpMaq,EmpSem,190.0,,
imposto,prefeito EmpFer,EmpFer,722.5,,
imposto,prefeito EmpMaq,EmpMaq,382.5,,
imposto,prefeito EmpFer,EmpAgr,102.5,,
imposto,prefeito EmpMaq,AT1,570.0,,
imposto,prefeito EmpFer,CD1,380.0,,
imposto,prefeito EmpMaq,AT2,570.0,,
imposto,prefeito EmpFer,CD2,570.0,,
imposto,prefeito EmpMaq,AT3,1725.0,,
imposto,prefeito EmpFer,CD3,1710.0,,
usa acao,prefeito EmpMaq,Esgoto,,,
multa,EmpAgr,CD3,900.0,,
transferencia,EmpFer (Prefeito),CD1,200.0,,
transferencia,EmpFer (Prefeito),CD2,200.0,,
usa acao,prefeito EmpFer,Esgoto,,,
multa,EmpSem,EmpMaq,486.0,,
multa,EmpSem,AT1,90.0,,
multa,EmpSem,AT2,90.0,,
multa,EmpSem,AT3,900.0,,
